<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,60,20190704,140000,241.5100000,242.0600000,241.4000000,241.4100000,2105230
SBER,60,20190704,150000,241.4100000,241.6800000,241.1600000,241.4500000,1415240
SBER,60,20190704,160000,241.4100000,242.4800000,241.3500000,242.3600000,2706280
SBER,60,20190704,170000,242.3800000,242.4800000,242.1600000,242.2800000,1285130
SBER,60,20190704,180000,242.2800000,242.6000000,242.0100000,242.5900000,2971890
SBER,60,20190704,190000,242.5900000,243.0000000,242.5900000,242.8200000,5866590
SBER,60,20190705,110000,242.9500000,243.5000000,242.4400000,242.8300000,6060430
SBER,60,20190705,120000,242.8400000,243.2000000,241.8200000,242.2700000,3362190
SBER,60,20190705,130000,242.2700000,242.4800000,241.6100000,241.7000000,3244010
SBER,60,20190705,140000,241.7000000,242.4400000,241.6100000,242.3300000,1599840
SBER,60,20190705,150000,242.3300000,242.7500000,242.1600000,242.7200000,3474160
SBER,60,20190705,160000,242.7200000,242.7500000,241.9800000,242.1500000,2516680
SBER,60,20190705,170000,242.1400000,242.9700000,242.1100000,242.8000000,2742980
SBER,60,20190705,180000,242.8200000,242.9500000,242.3200000,242.5000000,1685350
SBER,60,20190705,190000,242.5500000,242.8300000,242.2000000,242.8300000,3155590
SBER,60,20190708,110000,242.2200000,242.7000000,240.6800000,241.1000000,7243250
SBER,60,20190708,120000,241.0800000,241.7900000,240.7600000,241.3500000,1593950
SBER,60,20190708,130000,241.2900000,242.1600000,241.1200000,241.6700000,2322830
SBER,60,20190708,140000,241.7000000,241.8800000,241.0500000,241.1400000,2034080
SBER,60,20190708,150000,241.1200000,242.6000000,240.9100000,242.2200000,4667990
SBER,60,20190708,160000,242.2800000,242.4900000,241.6900000,241.9100000,1946700
SBER,60,20190708,170000,241.9100000,242.5900000,241.7900000,241.8400000,2373010
SBER,60,20190708,180000,241.8400000,242.5400000,241.8000000,242.2100000,1227570
SBER,60,20190708,190000,242.2200000,243.3000000,242.1800000,243.3000000,5048690
SBER,60,20190709,110000,242.9500000,243.7000000,242.3500000,243.1800000,5506910
SBER,60,20190709,120000,243.1100000,243.4000000,242.6100000,242.6500000,2356030
SBER,60,20190709,130000,242.7000000,242.7600000,241.8700000,242.0300000,3751290
SBER,60,20190709,140000,242.0300000,242.6400000,241.9900000,242.4200000,1419100
SBER,60,20190709,150000,242.4400000,243.0000000,242.3700000,242.6600000,1173930
SBER,60,20190709,160000,242.7000000,243.0000000,242.6000000,242.9000000,1122060
SBER,60,20190709,170000,242.8500000,243.1500000,242.1500000,242.3000000,3853340
SBER,60,20190709,180000,242.3000000,242.7800000,242.2000000,242.6600000,2519920
SBER,60,20190709,190000,242.6600000,243.1000000,242.6000000,242.7400000,4632090
SBER,60,20190710,110000,243.1100000,243.3300000,242.0100000,242.6800000,3842210
SBER,60,20190710,120000,242.6500000,243.3900000,242.5000000,243.1900000,3514740
SBER,60,20190710,130000,243.1500000,243.2100000,242.8100000,242.8200000,1707820
SBER,60,20190710,140000,242.8100000,243.0700000,242.5000000,242.9800000,1528220
SBER,60,20190710,150000,242.9000000,243.2100000,242.8800000,243.0000000,1405960
SBER,60,20190710,160000,243.0400000,244.5500000,242.5500000,244.2500000,11414710
SBER,60,20190710,170000,244.2300000,245.5000000,244.2300000,245.0700000,9627320
SBER,60,20190710,180000,245.0700000,245.1000000,243.7700000,243.9800000,3276250
SBER,60,20190710,190000,243.9800000,244.3000000,243.5000000,243.7600000,5269000
SBER,60,20190711,110000,244.5200000,244.9700000,243.6200000,244.1200000,5338990
SBER,60,20190711,120000,244.1000000,244.4500000,242.3000000,242.4800000,5348430
SBER,60,20190711,130000,242.4600000,242.7800000,241.7700000,242.2200000,3572570
SBER,60,20190711,140000,242.2200000,242.6800000,241.6000000,242.5700000,3036250
SBER,60,20190711,150000,242.5700000,242.7000000,241.8500000,241.9000000,1477470
SBER,60,20190711,160000,241.9000000,242.2000000,241.6800000,242.0400000,2219180
SBER,60,20190711,170000,242.0500000,242.4200000,241.7800000,242.0500000,2038870
SBER,60,20190711,180000,242.0400000,242.3000000,240.1700000,240.3300000,6040260
SBER,60,20190711,190000,240.3500000,241.3000000,240.2200000,241.3000000,4029950
SBER,60,20190712,110000,241.2900000,241.5000000,236.4000000,237.5800000,16060370
SBER,60,20190712,120000,237.6100000,238.8300000,237.2500000,238.3000000,4906110
SBER,60,20190712,130000,238.2400000,238.5000000,237.0900000,237.2600000,3045570
SBER,60,20190712,140000,237.2600000,237.7200000,236.5000000,236.9400000,3674810
SBER,60,20190712,150000,236.9100000,237.5700000,236.3700000,237.2200000,3404680
SBER,60,20190712,160000,237.2200000,237.6500000,236.6700000,236.9800000,2770550
SBER,60,20190712,170000,236.9900000,237.7500000,236.6800000,237.5000000,3318480
SBER,60,20190712,180000,237.5500000,239.0000000,237.3300000,237.8900000,6351570
SBER,60,20190712,190000,237.9000000,238.1000000,237.0200000,237.0200000,4126030
SBER,60,20190715,110000,237.9000000,238.5900000,234.2300000,235.2400000,8712870
SBER,60,20190715,120000,235.1500000,236.6000000,234.6500000,236.4000000,5638420
SBER,60,20190715,130000,236.4000000,238.0200000,236.0000000,236.9500000,5300090
SBER,60,20190715,140000,236.9900000,237.3400000,236.1200000,236.6000000,1964960
SBER,60,20190715,150000,236.6000000,237.1200000,235.4000000,235.9700000,4052560
SBER,60,20190715,160000,235.9600000,237.5800000,235.6800000,237.0900000,3833120
SBER,60,20190715,170000,237.0900000,238.4200000,237.0800000,237.8300000,4911700
SBER,60,20190715,180000,237.9000000,238.0000000,236.8000000,237.2700000,4063330
SBER,60,20190715,190000,237.2900000,237.4100000,235.2700000,235.2700000,6510020
SBER,60,20190716,110000,234.6500000,235.3000000,233.5700000,233.8300000,7870580
SBER,60,20190716,120000,233.9100000,234.2500000,232.8200000,234.0800000,4683050
SBER,60,20190716,130000,234.0800000,234.9600000,233.8900000,234.1100000,3131930
SBER,60,20190716,140000,234.1100000,234.3700000,233.4000000,233.6400000,1537650
SBER,60,20190716,150000,233.6000000,234.1900000,233.1600000,233.4200000,2059870
SBER,60,20190716,160000,233.4200000,233.4700000,232.2500000,232.9200000,5243940
SBER,60,20190716,170000,232.9200000,233.9300000,232.4400000,233.1400000,2926170
SBER,60,20190716,180000,233.1400000,234.4500000,232.9200000,234.0000000,4487730
SBER,60,20190716,190000,234.0000000,234.8900000,233.8800000,234.7500000,4203280
SBER,60,20190717,110000,234.3200000,238.0400000,234.0200000,237.1200000,8548250
SBER,60,20190717,120000,237.1200000,237.4300000,236.5500000,237.2000000,2801380
SBER,60,20190717,130000,237.2000000,237.2000000,236.8100000,237.1800000,2097860
SBER,60,20190717,140000,237.1700000,237.7000000,236.7000000,237.1900000,2848650
SBER,60,20190717,150000,237.1900000,237.5800000,236.8500000,237.1300000,1454710
SBER,60,20190717,160000,237.1400000,237.3400000,236.8500000,237.2700000,1368770
SBER,60,20190717,170000,237.2600000,237.2900000,235.9700000,237.0300000,3136040
SBER,60,20190717,180000,236.9900000,237.2500000,233.5000000,234.0300000,5668880
SBER,60,20190717,190000,234.0200000,234.9500000,233.7800000,234.6300000,5587690
SBER,60,20190718,110000,233.8100000,235.4500000,233.5000000,235.0000000,4889430
SBER,60,20190718,120000,235.0800000,235.2000000,234.1700000,234.3500000,1919810
SBER,60,20190718,130000,234.2800000,234.7500000,233.6100000,234.4900000,2670560
SBER,60,20190718,140000,234.4900000,235.5500000,234.1700000,235.0600000,1698670
SBER,60,20190718,150000,235.0600000,235.7500000,235.0000000,235.4700000,1575960
SBER,60,20190718,160000,235.4800000,236.4000000,235.1800000,236.2000000,2588390
SBER,60,20190718,170000,236.2100000,236.3900000,235.5900000,235.6000000,2893420
SBER,60,20190718,180000,235.6000000,236.1500000,235.1000000,235.8700000,2164040
SBER,60,20190718,190000,235.8700000,235.9300000,234.7500000,234.7800000,2418260
SBER,60,20190719,110000,236.3500000,237.9300000,236.3300000,236.5500000,7202320
SBER,60,20190719,120000,236.5500000,237.2300000,235.5500000,236.0000000,3955530
SBER,60,20190719,130000,235.9500000,236.6600000,235.5000000,235.7100000,2049790
SBER,60,20190719,140000,235.8100000,236.3600000,235.3300000,236.0900000,1365220
SBER,60,20190719,150000,236.1200000,236.5500000,235.5300000,235.5700000,1265710
SBER,60,20190719,160000,235.5400000,235.6800000,234.1300000,234.2700000,4313240
SBER,60,20190719,170000,234.3000000,234.5900000,233.5100000,233.9600000,5490790
SBER,60,20190719,180000,233.9600000,234.0300000,232.4200000,232.6200000,5493850
SBER,60,20190719,190000,232.6300000,233.2800000,232.3200000,232.8500000,3449630
SBER,60,20190722,110000,232.9300000,233.2300000,228.5700000,229.7300000,12375110
SBER,60,20190722,120000,229.7100000,231.7800000,229.4000000,231.4200000,3459910
SBER,60,20190722,130000,231.4600000,231.4800000,230.3800000,230.5500000,1967200
SBER,60,20190722,140000,230.4500000,232.1000000,230.4200000,231.9200000,2168070
SBER,60,20190722,150000,231.9100000,232.2000000,231.4400000,231.8700000,2312750
SBER,60,20190722,160000,231.8700000,233.9800000,231.5700000,233.0600000,4879090
SBER,60,20190722,170000,233.1000000,233.2600000,231.3000000,232.2400000,3375870
SBER,60,20190722,180000,232.1900000,233.1000000,230.7500000,230.8100000,3793420
SBER,60,20190722,190000,230.8100000,231.4600000,230.3500000,230.3500000,3599480
SBER,60,20190723,110000,230.5000000,231.6600000,229.2100000,229.3100000,7023250
SBER,60,20190723,120000,229.3000000,230.4400000,228.5200000,229.7300000,3845880
SBER,60,20190723,130000,229.6700000,231.1500000,229.5100000,230.8500000,3610810
SBER,60,20190723,140000,230.9200000,231.2900000,230.5000000,230.9000000,2049400
SBER,60,20190723,150000,230.9100000,232.2000000,230.9100000,231.9300000,4058100
SBER,60,20190723,160000,231.9300000,232.1400000,230.9300000,231.0800000,2473300
SBER,60,20190723,170000,230.9900000,231.2200000,230.1700000,230.5300000,3144480
SBER,60,20190723,180000,230.4700000,232.4000000,230.4700000,232.2900000,4657710
SBER,60,20190723,190000,232.2600000,232.8300000,232.1300000,232.4800000,5443760
SBER,60,20190724,110000,233.7200000,234.0000000,231.7500000,231.9600000,8490060
SBER,60,20190724,120000,231.9500000,232.5100000,231.5100000,232.1600000,2675710
SBER,60,20190724,130000,232.1200000,232.4800000,231.6300000,232.2900000,1293420
SBER,60,20190724,140000,232.3000000,233.0900000,232.2000000,232.8000000,1988570
SBER,60,20190724,150000,232.7900000,233.3000000,232.4800000,232.7300000,1550080
SBER,60,20190724,160000,232.7000000,233.2000000,232.1400000,232.3500000,1372470
SBER,60,20190724,170000,232.3600000,232.8400000,232.0000000,232.5000000,1752370
SBER,60,20190724,180000,232.5000000,233.0000000,230.8100000,230.8300000,2923340
SBER,60,20190724,190000,230.8100000,231.2500000,229.9000000,230.6500000,5190530
SBER,60,20190725,110000,229.9900000,231.9800000,229.0200000,231.4000000,7229760
SBER,60,20190725,120000,231.3100000,231.5200000,230.6100000,231.1100000,1441190
SBER,60,20190725,130000,231.1100000,233.1100000,230.7800000,233.0700000,3211210
SBER,60,20190725,140000,233.1000000,233.3300000,232.5000000,233.0900000,3463630
SBER,60,20190725,150000,233.0800000,234.5000000,232.3400000,234.3400000,4748390
SBER,60,20190725,160000,234.4000000,234.6500000,233.5000000,234.1100000,3678010
SBER,60,20190725,170000,234.0900000,234.3500000,231.7500000,231.9300000,4703210
SBER,60,20190725,180000,231.9000000,232.4700000,231.5000000,231.9200000,1897200
SBER,60,20190725,190000,231.9200000,232.9000000,231.9100000,232.9000000,2631960
SBER,60,20190726,110000,232.5000000,233.6800000,231.6000000,233.0900000,5181300
SBER,60,20190726,120000,233.0900000,233.2800000,231.9100000,232.8100000,3589810
SBER,60,20190726,130000,232.8500000,233.9900000,232.8000000,233.7500000,1537770
SBER,60,20190726,140000,233.7300000,233.7600000,232.2100000,232.5600000,2194560
SBER,60,20190726,150000,232.5500000,233.0400000,232.0000000,232.8800000,1376090
SBER,60,20190726,160000,232.8800000,233.1500000,232.3600000,232.9500000,1101900
SBER,60,20190726,170000,232.9500000,233.1900000,231.5000000,231.6600000,2374440
SBER,60,20190726,180000,231.6400000,231.6600000,230.7700000,230.9500000,4023600
SBER,60,20190726,190000,230.9300000,231.2000000,230.2500000,230.5500000,4524550
SBER,60,20190729,110000,230.7000000,231.7900000,230.1800000,231.3600000,3975070
SBER,60,20190729,120000,231.4000000,232.1900000,231.3600000,231.9500000,2201460
SBER,60,20190729,130000,231.9600000,232.4700000,231.7700000,232.2200000,1643460
SBER,60,20190729,140000,232.2800000,233.7400000,232.0300000,232.9400000,2980320
SBER,60,20190729,150000,232.9100000,233.4000000,232.4300000,233.1000000,1517840
SBER,60,20190729,160000,233.1100000,233.5000000,232.6000000,233.0000000,1273180
SBER,60,20190729,170000,232.9700000,233.4900000,232.3700000,232.4900000,1724970
SBER,60,20190729,180000,232.5100000,233.3700000,232.1300000,232.6000000,1421680
SBER,60,20190729,190000,232.6000000,232.8000000,232.0000000,232.8000000,1628210
SBER,60,20190730,110000,233.1400000,233.9600000,231.6800000,231.9000000,4626900
SBER,60,20190730,120000,231.8800000,232.3000000,231.1300000,232.1000000,3499940
SBER,60,20190730,130000,232.0500000,232.2700000,231.5000000,232.0900000,1161510
SBER,60,20190730,140000,232.0900000,233.1000000,232.0400000,233.0000000,2760650
SBER,60,20190730,150000,233.0000000,233.2800000,232.7500000,232.7600000,1908920
SBER,60,20190730,160000,232.8100000,233.3400000,232.0900000,232.1700000,2386040
SBER,60,20190730,170000,232.1700000,233.0300000,231.9200000,232.2800000,2617390
SBER,60,20190730,180000,232.1900000,233.7900000,231.8000000,233.6300000,5078850
SBER,60,20190730,190000,233.6700000,236.0000000,233.6600000,236.0000000,10733790
SBER,60,20190731,110000,237.5100000,237.5500000,235.2500000,235.4700000,12620980
SBER,60,20190731,120000,235.4200000,235.9400000,234.6300000,235.3900000,3243550
SBER,60,20190731,130000,235.4500000,235.5500000,234.7500000,235.1100000,2095630
SBER,60,20190731,140000,235.1900000,236.6000000,235.1600000,236.0300000,4193930
SBER,60,20190731,150000,236.0000000,237.1500000,235.8500000,236.4200000,4976940
SBER,60,20190731,160000,236.4300000,236.7400000,235.9000000,236.1000000,2847310
SBER,60,20190731,170000,236.1300000,236.2300000,235.5000000,235.7000000,3225500
SBER,60,20190731,180000,235.7200000,235.9400000,233.6400000,234.1400000,8052080
SBER,60,20190731,190000,234.1000000,234.2700000,233.1100000,233.4900000,9100730
SBER,60,20190801,110000,232.1500000,232.4600000,230.5000000,230.6400000,12583600
SBER,60,20190801,120000,230.6700000,231.3300000,229.5000000,230.5000000,11670670
SBER,60,20190801,130000,230.4700000,231.3700000,230.0500000,230.1500000,3604380
SBER,60,20190801,140000,230.1500000,230.3000000,229.5800000,229.6100000,4728960
SBER,60,20190801,150000,229.6200000,230.0300000,228.5600000,228.8600000,8466180
SBER,60,20190801,160000,228.8100000,229.4000000,228.5000000,229.2800000,3583640
SBER,60,20190801,170000,229.3100000,229.6000000,228.6100000,228.8200000,3138090
SBER,60,20190801,180000,228.7600000,230.2000000,228.7500000,229.2900000,4533610
SBER,60,20190801,190000,229.2600000,229.5000000,228.7000000,229.5000000,3723560
SBER,60,20190802,110000,224.9100000,225.0000000,222.1000000,223.8700000,18668480
SBER,60,20190802,120000,223.8700000,224.7600000,223.1100000,224.2500000,6741660
SBER,60,20190802,130000,224.2500000,225.2500000,223.8600000,224.8000000,4834900
SBER,60,20190802,140000,224.8000000,226.7000000,224.5400000,226.3500000,7260590
SBER,60,20190802,150000,226.3500000,226.8800000,225.3200000,225.9500000,5182790
SBER,60,20190802,160000,226.0100000,226.1000000,223.1100000,225.0300000,13402290
SBER,60,20190802,170000,225.1400000,225.4700000,224.3500000,224.4500000,7045680
SBER,60,20190802,180000,224.4500000,224.4600000,221.8000000,221.8100000,11981280
SBER,60,20190802,190000,221.8100000,222.1900000,220.3000000,220.8100000,18892880
SBER,60,20190805,110000,219.7800000,223.3300000,219.4500000,222.5700000,12578960
SBER,60,20190805,120000,222.5300000,223.9900000,222.0000000,223.6900000,6182290
SBER,60,20190805,130000,223.6800000,224.0000000,222.8100000,223.6900000,4778180
SBER,60,20190805,140000,223.6600000,223.9600000,222.9400000,223.8000000,2014350
SBER,60,20190805,150000,223.7900000,223.9000000,222.9900000,223.2800000,2227270
SBER,60,20190805,160000,223.3100000,223.6300000,221.8000000,221.9600000,3509850
SBER,60,20190805,170000,221.9500000,222.9000000,221.5900000,222.3800000,5193520
SBER,60,20190805,180000,222.3800000,222.7800000,221.2500000,221.9400000,5241490
SBER,60,20190805,190000,222.0000000,223.2300000,221.5300000,222.2400000,7315700
SBER,60,20190806,110000,222.7700000,225.5500000,222.3000000,224.2800000,12086730
SBER,60,20190806,120000,224.2500000,225.4200000,224.2000000,225.2600000,6960700
SBER,60,20190806,130000,225.2800000,225.9500000,224.8500000,225.7900000,4936350
SBER,60,20190806,140000,225.7800000,225.8400000,224.5000000,224.6000000,3752540
SBER,60,20190806,150000,224.5800000,225.4400000,224.2800000,225.1900000,2871100
SBER,60,20190806,160000,225.2000000,225.3500000,224.7000000,225.2200000,1633090
SBER,60,20190806,170000,225.2300000,226.4000000,224.9500000,226.2500000,4298940
SBER,60,20190806,180000,226.2500000,226.8800000,226.0000000,226.3000000,5751950
SBER,60,20190806,190000,226.3000000,226.6000000,225.7000000,226.0100000,6429330
SBER,60,20190807,110000,225.8900000,227.6000000,224.8000000,225.4600000,12251400
SBER,60,20190807,120000,225.4600000,226.1300000,224.8700000,225.3100000,4526670
SBER,60,20190807,130000,225.3200000,225.8000000,224.6300000,225.7300000,3328110
SBER,60,20190807,140000,225.7700000,226.4500000,225.2100000,225.4000000,2487910
SBER,60,20190807,150000,225.4500000,225.7500000,224.9000000,225.0200000,2329260
SBER,60,20190807,160000,225.0200000,225.0500000,222.8100000,222.8400000,6458290
SBER,60,20190807,170000,222.8100000,223.2500000,221.9000000,222.5000000,8231770
SBER,60,20190807,180000,222.5100000,224.0000000,222.5000000,223.4300000,5247880
SBER,60,20190807,190000,223.4000000,223.5000000,222.2500000,222.2500000,4668960
SBER,60,20190808,110000,224.6000000,225.9000000,224.6000000,224.9300000,6872770
SBER,60,20190808,120000,224.9300000,225.3200000,224.5100000,224.8000000,3241840
SBER,60,20190808,130000,224.8000000,224.9700000,223.6000000,223.8200000,4135600
SBER,60,20190808,140000,223.8400000,223.9000000,223.1800000,223.5000000,2651460
SBER,60,20190808,150000,223.4200000,224.9300000,223.4000000,224.7600000,2687500
SBER,60,20190808,160000,224.7800000,224.9500000,224.0500000,224.8200000,1346090
SBER,60,20190808,170000,224.8200000,225.3800000,224.6500000,224.9000000,3422070
SBER,60,20190808,180000,224.9000000,225.0300000,224.0600000,224.1400000,2114930
SBER,60,20190808,190000,224.1500000,224.4500000,223.5100000,223.9300000,4671750
SBER,60,20190809,110000,224.0600000,224.3600000,222.6200000,222.8900000,4223330
SBER,60,20190809,120000,222.9200000,223.9500000,222.8500000,223.6800000,1624210
SBER,60,20190809,130000,223.7100000,223.8300000,222.2200000,222.4000000,2967850
SBER,60,20190809,140000,222.3700000,222.9500000,222.2500000,222.4900000,1967060
SBER,60,20190809,150000,222.5100000,222.5500000,221.6700000,221.8700000,2576180
SBER,60,20190809,160000,221.8700000,222.5800000,221.7700000,222.2600000,1740540
SBER,60,20190809,170000,222.2500000,223.9000000,222.2000000,222.8900000,5059900
SBER,60,20190809,180000,222.9200000,223.1100000,221.8500000,222.4100000,3593650
SBER,60,20190809,190000,222.4100000,222.5800000,220.6700000,220.6700000,7726170
SBER,60,20190812,110000,222.3800000,222.9900000,221.5100000,221.9700000,5843570
SBER,60,20190812,120000,221.9700000,221.9700000,220.7700000,221.0400000,3864460
SBER,60,20190812,130000,220.9900000,221.5000000,220.5700000,220.6800000,2139420
SBER,60,20190812,140000,220.6100000,220.9800000,219.7400000,220.2000000,4401930
SBER,60,20190812,150000,220.2000000,221.4200000,220.2000000,221.2000000,2738690
SBER,60,20190812,160000,221.1600000,221.9300000,221.1000000,221.6800000,2247890
SBER,60,20190812,170000,221.7100000,221.9500000,221.0400000,221.1900000,1897080
SBER,60,20190812,180000,221.1900000,222.7400000,220.4500000,222.5600000,3713940
SBER,60,20190812,190000,222.5600000,222.6000000,221.6100000,222.3000000,1848780
SBER,60,20190813,110000,221.3100000,221.8900000,220.7000000,220.8500000,4049600
SBER,60,20190813,120000,220.8800000,222.0000000,220.7800000,221.7900000,2031020
SBER,60,20190813,130000,221.7500000,221.8700000,220.2000000,220.4200000,3058630
SBER,60,20190813,140000,220.4200000,220.9700000,220.0700000,220.4900000,1791350
SBER,60,20190813,150000,220.4900000,221.1800000,220.3900000,220.8200000,1281890
SBER,60,20190813,160000,220.8300000,220.8800000,220.3500000,220.5300000,1110830
SBER,60,20190813,170000,220.5300000,225.7500000,220.4700000,225.3100000,15544150
SBER,60,20190813,180000,225.3200000,225.5000000,224.5200000,224.5900000,10756840
SBER,60,20190813,190000,224.5400000,224.6000000,222.8800000,223.1800000,7081730
SBER,60,20190814,110000,224.1000000,224.2500000,222.5200000,222.6600000,5452560
SBER,60,20190814,120000,222.6600000,222.9000000,221.9200000,222.5600000,4042250
SBER,60,20190814,130000,222.5500000,222.6000000,222.0000000,222.3300000,1761070
SBER,60,20190814,140000,222.3600000,222.3800000,221.0300000,221.0700000,4283630
SBER,60,20190814,150000,221.1000000,221.2800000,220.1300000,220.1700000,4503860
SBER,60,20190814,160000,220.1500000,220.1500000,218.3500000,218.7800000,11624610
SBER,60,20190814,170000,218.8200000,219.2800000,217.5300000,218.3600000,7144310
SBER,60,20190814,180000,218.3700000,218.9000000,217.6000000,217.6300000,5340650
SBER,60,20190814,190000,217.6300000,217.7800000,216.6000000,217.1100000,7851190
SBER,60,20190815,110000,218.5000000,218.9400000,215.3700000,216.0100000,10964320
SBER,60,20190815,120000,215.9900000,217.8800000,215.5400000,216.7600000,5937930
SBER,60,20190815,130000,216.7600000,217.0200000,214.1200000,214.6700000,10168840
SBER,60,20190815,140000,214.6600000,214.8600000,212.8800000,214.2900000,10305980
SBER,60,20190815,150000,214.2900000,215.4300000,213.8500000,214.9200000,7054020
SBER,60,20190815,160000,214.9600000,216.6000000,214.8800000,215.9200000,8243490
SBER,60,20190815,170000,215.9200000,216.0800000,213.8700000,215.3800000,6639690
SBER,60,20190815,180000,215.3300000,215.5200000,214.1000000,214.2200000,4327080
SBER,60,20190815,190000,214.2600000,215.3000000,214.1500000,214.5900000,4523860
SBER,60,20190816,110000,215.8000000,216.7500000,215.1000000,215.9000000,6376740
SBER,60,20190816,120000,215.8500000,216.3300000,215.4000000,215.7300000,2471120
SBER,60,20190816,130000,215.7800000,216.4700000,215.1100000,215.2000000,3093620
SBER,60,20190816,140000,215.2100000,215.7700000,215.1000000,215.5400000,2071980
SBER,60,20190816,150000,215.5900000,215.8500000,213.9100000,214.0400000,4093350
SBER,60,20190816,160000,214.0400000,215.0300000,214.0100000,214.5500000,1890870
SBER,60,20190816,170000,214.5400000,215.4700000,213.9100000,214.7700000,2685510
SBER,60,20190816,180000,214.6900000,216.3000000,214.3100000,215.4100000,7985570
SBER,60,20190816,190000,215.3400000,216.1900000,215.0000000,215.0500000,7685010
SBER,60,20190819,110000,217.0400000,218.2000000,215.9100000,216.2600000,8257560
SBER,60,20190819,120000,216.1900000,216.7100000,214.0600000,214.6000000,5359540
SBER,60,20190819,130000,214.6000000,215.5000000,214.4000000,214.9100000,2645830
SBER,60,20190819,140000,214.9500000,215.9600000,214.8800000,215.8100000,2124230
SBER,60,20190819,150000,215.8100000,216.9800000,215.0300000,216.2300000,3147700
SBER,60,20190819,160000,216.2300000,216.2600000,215.5600000,216.1400000,2480060
SBER,60,20190819,170000,216.1400000,216.8000000,215.8800000,216.5600000,2587810
SBER,60,20190819,180000,216.5600000,216.6100000,215.6200000,216.0100000,2733190
SBER,60,20190819,190000,216.0100000,217.9100000,216.0100000,217.4000000,8185980
SBER,60,20190820,110000,217.6300000,219.2300000,216.8000000,218.3700000,8783300
SBER,60,20190820,120000,218.3700000,218.6900000,217.5000000,218.2000000,2525710
SBER,60,20190820,130000,218.2000000,218.2100000,216.5700000,216.8500000,3658250
SBER,60,20190820,140000,216.8500000,217.4900000,216.6000000,217.2800000,2847670
SBER,60,20190820,150000,217.2100000,218.3700000,216.7200000,218.0200000,2275970
SBER,60,20190820,160000,218.0200000,218.1900000,217.0600000,217.2400000,1971040
SBER,60,20190820,170000,217.2200000,217.2300000,215.5300000,216.1100000,6104520
SBER,60,20190820,180000,216.1100000,216.7800000,215.6200000,216.7800000,3830920
SBER,60,20190820,190000,216.7500000,217.2000000,216.0000000,216.0000000,4987330
SBER,60,20190821,110000,216.9600000,217.6000000,215.8000000,217.0800000,4281250
SBER,60,20190821,120000,217.1400000,218.2400000,216.7700000,217.7700000,3630380
SBER,60,20190821,130000,217.8000000,218.2000000,217.2800000,217.4800000,3858940
SBER,60,20190821,140000,217.4500000,217.5000000,216.8600000,217.1100000,1958260
SBER,60,20190821,150000,217.0300000,218.5000000,216.6000000,218.4500000,5713670
SBER,60,20190821,160000,218.4200000,218.8500000,218.1200000,218.3700000,8341970
SBER,60,20190821,170000,218.3500000,219.5000000,218.2700000,218.4600000,6306830
SBER,60,20190821,180000,218.5000000,219.0800000,218.4200000,218.8200000,3974880
SBER,60,20190821,190000,218.7800000,218.9700000,218.6000000,218.6200000,4832120
SBER,60,20190822,110000,218.2500000,219.9600000,217.8100000,219.7300000,8047150
SBER,60,20190822,120000,219.7300000,219.8500000,218.6100000,218.8400000,4200710
SBER,60,20190822,130000,218.8100000,219.1000000,217.3500000,217.8400000,7626530
SBER,60,20190822,140000,217.9500000,218.4000000,217.8000000,218.3500000,1392280
SBER,60,20190822,150000,218.3500000,219.2500000,218.3200000,218.8600000,2878810
SBER,60,20190822,160000,218.8400000,219.4700000,218.8100000,219.1800000,2050290
SBER,60,20190822,170000,219.1500000,220.4000000,218.8800000,219.6400000,6397700
SBER,60,20190822,180000,219.6400000,219.7000000,218.7500000,219.2300000,6775340
SBER,60,20190822,190000,219.3000000,220.1000000,219.1800000,219.5000000,6301640
SBER,60,20190823,110000,220.2100000,220.4500000,219.1100000,219.4000000,5191130
SBER,60,20190823,120000,219.4000000,219.5800000,218.7200000,218.9200000,2101590
SBER,60,20190823,130000,218.9000000,219.3900000,218.7300000,219.1100000,1054670
SBER,60,20190823,140000,219.1500000,219.4300000,219.0000000,219.3900000,560120
SBER,60,20190823,150000,219.4000000,219.8500000,219.3100000,219.5100000,1901470
SBER,60,20190823,160000,219.5200000,219.6000000,217.8600000,218.7500000,10305830
SBER,60,20190823,170000,218.7600000,219.8300000,218.7000000,219.5000000,4015950
SBER,60,20190823,180000,219.5000000,223.1000000,219.4400000,221.7900000,17996380
SBER,60,20190823,190000,221.7900000,222.0000000,219.5000000,219.5000000,11612780
SBER,60,20190826,110000,217.5400000,218.7700000,216.5300000,218.5500000,11566260
SBER,60,20190826,120000,218.5200000,219.3000000,218.1100000,219.2400000,3755040
SBER,60,20190826,130000,219.1900000,219.4000000,218.2900000,218.3400000,3405780
SBER,60,20190826,140000,218.3600000,218.7900000,218.0100000,218.4900000,2766480
SBER,60,20190826,150000,218.5000000,219.0000000,218.4100000,218.6200000,1432670
SBER,60,20190826,160000,218.5900000,219.3400000,218.3200000,219.0700000,2269130
SBER,60,20190826,170000,219.0600000,219.6400000,218.6100000,218.7600000,3058050
SBER,60,20190826,180000,218.7500000,218.7700000,217.6500000,218.0000000,4115450
SBER,60,20190826,190000,217.9900000,218.9800000,217.9500000,218.5000000,2627000
SBER,60,20190827,110000,218.8800000,219.0500000,217.6000000,217.9200000,3818360
