<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDRUB,60,20190705,070000,63.4611000,63.5030000,63.4020000,63.4640000,266
USDRUB,60,20190705,080000,63.4742000,63.5356000,63.4250000,63.4910000,451
USDRUB,60,20190705,090000,63.5075000,63.5260000,63.4590000,63.4919000,413
USDRUB,60,20190705,100000,63.4898000,63.5755000,63.4540000,63.5273000,601
USDRUB,60,20190705,110000,63.5145000,63.5838000,63.4530000,63.5391000,761
USDRUB,60,20190705,120000,63.5335000,63.6440000,63.3949000,63.4490000,2088
USDRUB,60,20190705,130000,63.4641000,63.5160000,63.4046000,63.4499000,5342
USDRUB,60,20190705,140000,63.4451000,63.6301000,63.4305000,63.5311000,40391
USDRUB,60,20190705,150000,63.5311000,63.5935000,63.4899000,63.5327000,30122
USDRUB,60,20190705,160000,63.5818000,63.6058000,63.4946000,63.5492000,29619
USDRUB,60,20190705,170000,63.5476000,63.5483000,63.3699000,63.3969000,36642
USDRUB,60,20190705,180000,63.3969000,63.5160000,63.3805000,63.5130000,29053
USDRUB,60,20190705,190000,63.5102000,63.7282000,63.4384000,63.6408000,41125
USDRUB,60,20190705,200000,63.6370000,63.7707000,63.5547000,63.7463000,39478
USDRUB,60,20190705,210000,63.6994000,63.8537000,63.6558000,63.7992000,45087
USDRUB,60,20190705,220000,63.7992000,63.8635000,63.7056000,63.8480000,32447
USDRUB,60,20190705,230000,63.8500000,63.8599000,63.6983000,63.7628000,13489
USDRUB,60,20190706,000000,63.7644000,63.8260000,63.7076000,63.7766000,13281
USDRUB,60,20190706,010000,63.7754000,63.8106000,63.7093000,63.8092000,10965
USDRUB,60,20190706,020000,63.8068000,63.8340000,63.7410000,63.7923000,10793
USDRUB,60,20190706,030000,63.8010000,63.8453000,63.7580000,63.7900000,6580
USDRUB,60,20190706,040000,63.7710000,63.8657000,63.6942000,63.6942000,16
USDRUB,60,20190707,230000,63.7710000,63.7710000,63.7710000,63.7710000,1
USDRUB,60,20190708,020000,63.8013000,63.8212000,63.7400000,63.7670000,38
USDRUB,60,20190708,030000,63.7737000,63.7737000,63.6650000,63.6969000,66
USDRUB,60,20190708,040000,63.7273000,63.7982000,62.8159000,63.6233000,477
USDRUB,60,20190708,050000,63.5684000,63.7923000,63.3073000,63.5793000,721
USDRUB,60,20190708,060000,63.5855000,63.7813000,63.5467000,63.7270000,283
USDRUB,60,20190708,070000,63.7083000,63.7800000,63.6937000,63.7638000,324
USDRUB,60,20190708,080000,63.7157000,63.8020000,63.6976000,63.7689000,714
USDRUB,60,20190708,090000,63.7604000,63.8070000,63.7604000,63.7673000,1142
USDRUB,60,20190708,100000,63.8035000,63.8040000,63.7213000,63.7546000,535
USDRUB,60,20190708,110000,63.7541000,63.7930000,63.7197000,63.7810000,265
USDRUB,60,20190708,120000,63.7290000,63.8271000,63.7277000,63.7864000,1487
USDRUB,60,20190708,130000,63.8046000,63.9450000,63.7700000,63.8939000,5291
USDRUB,60,20190708,140000,63.9073000,63.9928000,63.7764000,63.8337000,37000
USDRUB,60,20190708,150000,63.7872000,63.8569000,63.7407000,63.8350000,30835
USDRUB,60,20190708,160000,63.8345000,63.8752000,63.7490000,63.8492000,27849
USDRUB,60,20190708,170000,63.8427000,63.8723000,63.7704000,63.8174000,19930
USDRUB,60,20190708,180000,63.7893000,63.8400000,63.6601000,63.6848000,27019
USDRUB,60,20190708,190000,63.6848000,63.7658000,63.6027000,63.6762000,29645
USDRUB,60,20190708,200000,63.6272000,63.7088000,63.5317000,63.5635000,37726
USDRUB,60,20190708,210000,63.5339000,63.6430000,63.5161000,63.5787000,34935
USDRUB,60,20190708,220000,63.5276000,63.5924000,63.4651000,63.5276000,30374
USDRUB,60,20190708,230000,63.4803000,63.6281000,63.4315000,63.6129000,13304
USDRUB,60,20190709,000000,63.6129000,63.6410000,63.5314000,63.6247000,10661
USDRUB,60,20190709,010000,63.6246000,63.6520000,63.5666000,63.6390000,9640
USDRUB,60,20190709,020000,63.6385000,63.6590000,63.5513000,63.6528000,10571
USDRUB,60,20190709,030000,63.6528000,63.8062000,63.5352000,63.6139000,6474
USDRUB,60,20190709,040000,63.6385000,63.6955000,63.5828000,63.6131000,306
USDRUB,60,20190709,050000,63.6252000,63.6800000,63.5997000,63.6437000,319
USDRUB,60,20190709,060000,63.6655000,63.7601000,63.5925000,63.6470000,485
USDRUB,60,20190709,070000,63.6802000,63.7516000,63.6270000,63.6990000,434
USDRUB,60,20190709,080000,63.6902000,63.7630000,63.6770000,63.7210000,835
USDRUB,60,20190709,090000,63.7105000,63.7796000,63.6570000,63.6852000,975
USDRUB,60,20190709,100000,63.6900000,63.7414000,63.6530000,63.6958000,453
USDRUB,60,20190709,110000,63.7150000,63.7878000,63.6450000,63.7050000,1809
USDRUB,60,20190709,120000,63.6978000,63.7400000,63.6630000,63.6982000,2549
USDRUB,60,20190709,130000,63.7217000,63.7320000,63.6050000,63.6994000,4639
USDRUB,60,20190709,140000,63.6937000,63.7831000,63.6594000,63.7270000,30132
USDRUB,60,20190709,150000,63.7338000,63.8855000,63.6868000,63.8215000,29723
USDRUB,60,20190709,160000,63.8714000,63.8965000,63.7901000,63.8500000,23828
USDRUB,60,20190709,170000,63.8042000,63.8631000,63.6815000,63.7739000,28312
USDRUB,60,20190709,180000,63.7750000,63.7865000,63.6303000,63.6887000,36947
USDRUB,60,20190709,190000,63.7370000,63.7793000,63.6504000,63.7356000,33352
USDRUB,60,20190709,200000,63.7530000,63.8161000,63.6997000,63.7751000,38253
USDRUB,60,20190709,210000,63.7934000,63.8990000,63.7100000,63.8400000,37982
USDRUB,60,20190709,220000,63.7907000,63.8522000,63.6453000,63.6862000,29304
USDRUB,60,20190709,230000,63.7079000,63.8781000,63.6387000,63.8083000,17404
USDRUB,60,20190710,000000,63.8224000,63.8890000,63.7620000,63.8803000,12227
USDRUB,60,20190710,010000,63.8743000,63.9059000,63.8066000,63.8066000,10996
USDRUB,60,20190710,020000,63.8546000,63.9020000,63.8051000,63.8920000,8475
USDRUB,60,20190710,030000,63.8990000,63.9346000,63.2049000,63.7873000,7640
USDRUB,60,20190710,040000,63.7670000,63.8430000,63.7567000,63.7586000,374
USDRUB,60,20190710,050000,63.8363000,63.8450000,63.7572000,63.8080000,458
USDRUB,60,20190710,060000,63.8087000,63.8480000,63.7599000,63.8280000,456
USDRUB,60,20190710,070000,63.8415000,63.8470000,63.7781000,63.7984000,1561
USDRUB,60,20190710,080000,63.7984000,63.8540000,63.7901000,63.8050000,2122
USDRUB,60,20190710,090000,63.8050000,63.8540000,63.7986000,63.8133000,2530
USDRUB,60,20190710,100000,63.8456000,63.8610000,63.8017000,63.8420000,1651
USDRUB,60,20190710,110000,63.8449000,63.8600000,63.7950000,63.8098000,2040
USDRUB,60,20190710,120000,63.8372000,63.8540000,63.7960000,63.8016000,1876
USDRUB,60,20190710,130000,63.8410000,63.8991000,63.7760000,63.8293000,2958
USDRUB,60,20190710,140000,63.8293000,63.9172000,63.7209000,63.7810000,26599
USDRUB,60,20190710,150000,63.7645000,63.7842000,63.6571000,63.7462000,27678
USDRUB,60,20190710,160000,63.6962000,63.7596000,63.6601000,63.7474000,20958
USDRUB,60,20190710,170000,63.6978000,63.7508000,63.5826000,63.6371000,22373
USDRUB,60,20190710,180000,63.6371000,63.6640000,63.5211000,63.5440000,26525
USDRUB,60,20190710,190000,63.5744000,63.5936000,63.1920000,63.3200000,61697
USDRUB,60,20190710,200000,63.3190000,63.3630000,63.2228000,63.3063000,49581
USDRUB,60,20190710,210000,63.3076000,63.3982000,63.1621000,63.2816000,50125
USDRUB,60,20190710,220000,63.2760000,63.3253000,63.0806000,63.1906000,33537
USDRUB,60,20190710,230000,63.1433000,63.2330000,63.0736000,63.1381000,14397
USDRUB,60,20190711,000000,63.1528000,63.1630000,63.0693000,63.1476000,9433
USDRUB,60,20190711,010000,63.1316000,63.2275000,63.0659000,63.1205000,13085
USDRUB,60,20190711,020000,63.1205000,63.1920000,63.0763000,63.1790000,12579
USDRUB,60,20190711,030000,63.1646000,63.1970000,63.0680000,63.0923000,6619
USDRUB,60,20190711,040000,63.0905000,63.1354000,63.0082000,63.0857000,217
USDRUB,60,20190711,050000,63.0812000,63.1591000,63.0358000,63.1170000,721
USDRUB,60,20190711,060000,63.1390000,63.1541000,63.0970000,63.1240000,260
USDRUB,60,20190711,070000,63.1431000,63.1540000,63.0960000,63.1264000,339
USDRUB,60,20190711,080000,63.1353000,63.1690000,63.0970000,63.1289000,344
USDRUB,60,20190711,090000,63.1349000,63.1620000,63.0920000,63.0920000,505
USDRUB,60,20190711,100000,63.1176000,63.1630000,63.0300000,63.0536000,1928
USDRUB,60,20190711,110000,63.0609000,63.1280000,63.0000000,63.0650000,1268
USDRUB,60,20190711,120000,63.0214000,63.1620000,62.9936000,63.1065000,2347
USDRUB,60,20190711,130000,63.0921000,63.1600000,63.0150000,63.1174000,3818
USDRUB,60,20190711,140000,63.1298000,63.1329000,62.8787000,62.9651000,41883
USDRUB,60,20190711,150000,62.9645000,63.0316000,62.9407000,62.9684000,24241
USDRUB,60,20190711,160000,62.9684000,63.0300000,62.8985000,62.9512000,30107
USDRUB,60,20190711,170000,62.9512000,63.0097000,62.8869000,62.8886000,29160
USDRUB,60,20190711,180000,62.9385000,62.9973000,62.8192000,62.9575000,36491
USDRUB,60,20190711,190000,62.9770000,63.0581000,62.8716000,62.9537000,49900
USDRUB,60,20190711,200000,62.9738000,62.9923000,62.8624000,62.9152000,39973
USDRUB,60,20190711,210000,62.9100000,62.9486000,62.8090000,62.8531000,47405
USDRUB,60,20190711,220000,62.9014000,62.9286000,62.7526000,62.8153000,33181
USDRUB,60,20190711,230000,62.7692000,62.8630000,62.7162000,62.8471000,14138
USDRUB,60,20190712,000000,62.8175000,62.9100000,62.7991000,62.8954000,13179
USDRUB,60,20190712,010000,62.8937000,62.9002000,62.8188000,62.8537000,10441
USDRUB,60,20190712,020000,62.8639000,62.8850000,62.8213000,62.8490000,9432
USDRUB,60,20190712,030000,62.8428000,62.8700000,62.7410000,62.8190000,6067
USDRUB,60,20190712,040000,62.7925000,62.9048000,62.7590000,62.7990000,1755
USDRUB,60,20190712,050000,62.8160000,62.8420000,62.7708000,62.7932000,1209
USDRUB,60,20190712,060000,62.8163000,62.8410000,62.7650000,62.7997000,1246
USDRUB,60,20190712,070000,62.7769000,62.8460000,62.7600000,62.8001000,1550
USDRUB,60,20190712,080000,62.8219000,62.9203000,62.8001000,62.8870000,1181
USDRUB,60,20190712,090000,62.8870000,62.9050000,62.8320000,62.8478000,1502
USDRUB,60,20190712,100000,62.8808000,62.8950000,62.8469000,62.8498000,1220
USDRUB,60,20190712,110000,62.8830000,62.9010000,62.8190000,62.8417000,1877
USDRUB,60,20190712,120000,62.8416000,62.8927000,62.7888000,62.7888000,2138
USDRUB,60,20190712,130000,62.8629000,62.8930000,62.7600000,62.8779000,3480
USDRUB,60,20190712,140000,62.8743000,63.1017000,62.8596000,62.9913000,46272
USDRUB,60,20190712,150000,63.0223000,63.0660000,62.9230000,63.0090000,38737
USDRUB,60,20190712,160000,63.0090000,63.1262000,62.9889000,63.0423000,34549
USDRUB,60,20190712,170000,63.0930000,63.1253000,63.0024000,63.0590000,27112
USDRUB,60,20190712,180000,63.0681000,63.0858000,62.9700000,63.0640000,32643
USDRUB,60,20190712,190000,63.0672000,63.1140000,63.0094000,63.1102000,38770
USDRUB,60,20190712,200000,63.1088000,63.1590000,63.0231000,63.0344000,42510
USDRUB,60,20190712,210000,63.0353000,63.1900000,63.0343000,63.0807000,31209
USDRUB,60,20190712,220000,63.0815000,63.1565000,62.9754000,63.0280000,23051
USDRUB,60,20190712,230000,62.9793000,63.0271000,62.9011000,62.9587000,13840
USDRUB,60,20190713,000000,62.9605000,62.9780000,62.9091000,62.9630000,8591
USDRUB,60,20190713,010000,62.9630000,62.9760000,62.9250000,62.9650000,6918
USDRUB,60,20190713,020000,62.9700000,62.9780000,62.9000000,62.9294000,8259
USDRUB,60,20190713,030000,62.9254000,63.1509000,62.8934000,62.9828000,5868
USDRUB,60,20190713,040000,62.9968000,62.9968000,62.9061000,62.9061000,12
USDRUB,60,20190713,050000,62.9900000,62.9900000,62.9900000,62.9900000,1
USDRUB,60,20190715,050000,63.1010000,63.1418000,63.0925000,63.1340000,1452
USDRUB,60,20190715,060000,63.1292000,63.1536000,63.0956000,63.1191000,1585
USDRUB,60,20190715,070000,63.1209000,63.1381000,63.0988000,63.1379000,1764
USDRUB,60,20190715,080000,63.1359000,63.1590000,63.1075000,63.1290000,2366
USDRUB,60,20190715,090000,63.1460000,63.1540000,63.1163000,63.1420000,2018
USDRUB,60,20190715,100000,63.1471000,63.1480000,63.0810000,63.1091000,2621
USDRUB,60,20190715,110000,63.1227000,63.1260000,63.0810000,63.1124000,2512
USDRUB,60,20190715,120000,63.1135000,63.1600000,63.0850000,63.1042000,3343
USDRUB,60,20190715,130000,63.1042000,63.1250000,62.9950000,63.0275000,3871
USDRUB,60,20190715,140000,63.0275000,63.0375000,62.7224000,62.7486000,38306
USDRUB,60,20190715,150000,62.7987000,62.8300000,62.7017000,62.7805000,39099
USDRUB,60,20190715,160000,62.7780000,62.7805000,62.6036000,62.6277000,36165
USDRUB,60,20190715,170000,62.6774000,62.6874000,62.5142000,62.5754000,35249
USDRUB,60,20190715,180000,62.6260000,62.6300000,62.5077000,62.6231000,35196
USDRUB,60,20190715,190000,62.6230000,62.6626000,62.5621000,62.6012000,36731
USDRUB,60,20190715,200000,62.6493000,62.7576000,62.5576000,62.7210000,42086
USDRUB,60,20190715,210000,62.7248000,62.7335000,62.5994000,62.6273000,30777
USDRUB,60,20190715,220000,62.6769000,62.6872000,62.5571000,62.6434000,22608
USDRUB,60,20190715,230000,62.6432000,62.7010000,62.5815000,62.6876000,8706
USDRUB,60,20190716,000000,62.6887000,62.7040000,62.6163000,62.6560000,8052
USDRUB,60,20190716,010000,62.6560000,62.6580000,62.6021000,62.6376000,6183
USDRUB,60,20190716,020000,62.6530000,62.6620000,62.5785000,62.6480000,8052
USDRUB,60,20190716,030000,62.6440000,62.6602000,62.5600000,62.6040000,5148
USDRUB,60,20190716,040000,62.6000000,62.6672000,62.5725000,62.6140000,210
USDRUB,60,20190716,050000,62.5952000,62.7068000,62.5720000,62.6254000,965
USDRUB,60,20190716,060000,62.6254000,62.7050000,62.6246000,62.6810000,1071
USDRUB,60,20190716,070000,62.6755000,62.6830000,62.6210000,62.6648000,1070
USDRUB,60,20190716,080000,62.6316000,62.6830000,62.6220000,62.6589000,663
USDRUB,60,20190716,090000,62.6601000,62.6820000,62.6212000,62.6710000,322
USDRUB,60,20190716,100000,62.6723000,62.6970000,62.6305000,62.6563000,1667
USDRUB,60,20190716,110000,62.6773000,62.7020000,62.5886000,62.6416000,2395
USDRUB,60,20190716,120000,62.6303000,62.7680000,62.5860000,62.7508000,5223
USDRUB,60,20190716,130000,62.7458000,62.7720000,62.6020000,62.6568000,4305
USDRUB,60,20190716,140000,62.6568000,62.8665000,62.5905000,62.8338000,40336
USDRUB,60,20190716,150000,62.7871000,62.8852000,62.7164000,62.7738000,37245
USDRUB,60,20190716,160000,62.7738000,62.7832000,62.6647000,62.7610000,32689
USDRUB,60,20190716,170000,62.7600000,62.8587000,62.7125000,62.8012000,27649
USDRUB,60,20190716,180000,62.7823000,62.8210000,62.6843000,62.7379000,36569
USDRUB,60,20190716,190000,62.7573000,62.8000000,62.6758000,62.7863000,46175
USDRUB,60,20190716,200000,62.7676000,62.8126000,62.7041000,62.7844000,37358
USDRUB,60,20190716,210000,62.7688000,62.8300000,62.7232000,62.8012000,37201
USDRUB,60,20190716,220000,62.8012000,62.8470000,62.7501000,62.8256000,25640
USDRUB,60,20190716,230000,62.8415000,62.9880000,62.7951000,62.9880000,17852
USDRUB,60,20190717,000000,62.9876000,63.0050000,62.8869000,62.9827000,17596
USDRUB,60,20190717,010000,62.9870000,63.0810000,62.9413000,62.9900000,15459
USDRUB,60,20190717,020000,62.9859000,63.0020000,62.9228000,62.9695000,7898
USDRUB,60,20190717,030000,62.9723000,63.0667000,62.9325000,63.0163000,6499
USDRUB,60,20190717,040000,63.0160000,63.0801000,62.9650000,62.9980000,355
USDRUB,60,20190717,050000,63.0364000,63.0393000,62.9480000,62.9840000,386
USDRUB,60,20190717,060000,62.9918000,63.0404000,62.9323000,62.9687000,966
USDRUB,60,20190717,070000,62.9721000,63.0334000,62.9470000,62.9694000,451
USDRUB,60,20190717,080000,62.9907000,63.0200000,62.9440000,62.9948000,458
USDRUB,60,20190717,090000,62.9858000,63.0162000,62.9690000,63.0050000,601
USDRUB,60,20190717,100000,63.0156000,63.0320000,62.9690000,63.0210000,617
USDRUB,60,20190717,110000,62.9969000,63.0384000,62.9712000,62.9712000,1323
USDRUB,60,20190717,120000,62.9712000,63.0490000,62.9328000,63.0149000,1938
USDRUB,60,20190717,130000,63.0149000,63.0490000,62.8980000,62.9557000,2596
USDRUB,60,20190717,140000,62.9576000,63.0498000,62.8173000,62.9375000,42994
USDRUB,60,20190717,150000,62.9173000,62.9453000,62.8315000,62.8614000,30445
USDRUB,60,20190717,160000,62.9106000,62.9164000,62.7965000,62.8098000,29596
USDRUB,60,20190717,170000,62.8599000,62.8631000,62.6992000,62.7007000,36046
USDRUB,60,20190717,180000,62.7518000,62.8248000,62.7018000,62.8079000,30893
USDRUB,60,20190717,190000,62.7578000,62.8340000,62.7201000,62.7592000,38611
USDRUB,60,20190717,200000,62.7612000,62.8920000,62.7114000,62.7999000,43514
USDRUB,60,20190717,210000,62.8000000,62.8928000,62.7720000,62.8748000,39604
USDRUB,60,20190717,220000,62.8218000,62.8847000,62.7027000,62.7076000,25565
USDRUB,60,20190717,230000,62.7476000,62.8570000,62.6687000,62.8147000,12024
USDRUB,60,20190718,000000,62.8160000,62.8950000,62.7655000,62.8511000,12840
USDRUB,60,20190718,010000,62.8667000,62.9293000,62.8125000,62.9160000,10897
USDRUB,60,20190718,020000,62.9138000,62.9340000,62.8561000,62.9189000,11456
USDRUB,60,20190718,030000,62.9159000,63.7268000,62.8390000,62.8701000,6404
USDRUB,60,20190718,040000,62.8575000,63.2388000,62.8214000,62.9100000,318
USDRUB,60,20190718,050000,62.9086000,62.9953000,62.8890000,62.9231000,474
USDRUB,60,20190718,060000,62.9315000,62.9460000,62.8976000,62.9283000,624
USDRUB,60,20190718,070000,62.9339000,62.9530000,62.8770000,62.9180000,707
USDRUB,60,20190718,080000,62.9441000,62.9800000,62.8850000,62.9599000,852
USDRUB,60,20190718,090000,62.9655000,62.9820000,62.9202000,62.9709000,633
USDRUB,60,20190718,100000,62.9605000,62.9850000,62.9251000,62.9670000,316
USDRUB,60,20190718,110000,62.9620000,62.9850000,62.9211000,62.9650000,681
USDRUB,60,20190718,120000,62.9609000,62.9930000,62.9100000,62.9610000,2293
USDRUB,60,20190718,130000,62.9475000,62.9710000,62.7770000,62.8350000,5067
USDRUB,60,20190718,140000,62.8425000,62.8780000,62.7001000,62.8164000,40351
USDRUB,60,20190718,150000,62.8164000,62.8901000,62.7531000,62.8852000,36967
USDRUB,60,20190718,160000,62.8653000,62.9390000,62.8261000,62.9008000,34886
USDRUB,60,20190718,170000,62.8506000,62.9828000,62.8214000,62.9249000,38056
USDRUB,60,20190718,180000,62.9733000,63.0158000,62.9025000,62.9689000,30274
USDRUB,60,20190718,190000,62.9189000,63.0023000,62.9185000,62.9817000,29835
USDRUB,60,20190718,200000,62.9750000,63.0215000,62.8789000,63.0169000,30793
USDRUB,60,20190718,210000,62.9687000,63.0810000,62.9193000,63.0600000,37391
USDRUB,60,20190718,220000,63.0600000,63.1344000,62.9616000,63.0350000,24085
USDRUB,60,20190718,230000,63.0250000,63.0620000,62.9294000,62.9790000,11417
USDRUB,60,20190719,000000,62.9615000,62.9930000,62.9145000,62.9679000,12806
USDRUB,60,20190719,010000,62.9680000,62.9921000,62.8035000,62.8654000,17664
USDRUB,60,20190719,020000,62.8637000,62.8960000,62.7903000,62.8602000,14638
USDRUB,60,20190719,030000,62.8644000,62.8700000,62.6990000,62.7292000,6158
USDRUB,60,20190719,040000,62.7280000,62.9250000,62.6676000,62.8481000,371
USDRUB,60,20190719,050000,62.8443000,62.9302000,62.7780000,62.9087000,506
USDRUB,60,20190719,060000,62.9248000,62.9344000,62.8334000,62.9091000,454
USDRUB,60,20190719,070000,62.9075000,62.9430000,62.7505000,62.8730000,785
USDRUB,60,20190719,080000,62.8904000,62.8904000,62.8102000,62.8293000,1406
USDRUB,60,20190719,090000,62.8493000,62.9230000,62.7606000,62.8550000,866
USDRUB,60,20190719,100000,62.8423000,62.9250000,62.7702000,62.7703000,638
USDRUB,60,20190719,110000,62.8346000,62.8980000,62.7602000,62.8107000,511
USDRUB,60,20190719,120000,62.8081000,62.8450000,62.7700000,62.7963000,573
USDRUB,60,20190719,130000,62.7963000,62.9500000,62.6900000,62.8795000,4574
USDRUB,60,20190719,140000,62.8795000,62.9162000,62.7452000,62.8519000,42594
USDRUB,60,20190719,150000,62.8519000,63.0077000,62.8424000,62.9453000,30881
USDRUB,60,20190719,160000,62.9926000,63.0500000,62.9371000,62.9850000,31691
USDRUB,60,20190719,170000,62.9894000,63.0607000,62.9183000,62.9790000,32706
USDRUB,60,20190719,180000,62.9770000,63.0505000,62.9244000,63.0360000,28515
USDRUB,60,20190719,190000,63.0351000,63.0513000,62.9604000,63.0230000,25668
USDRUB,60,20190719,200000,63.0229000,63.0330000,62.8911000,62.8923000,29946
USDRUB,60,20190719,210000,62.8911000,63.0197000,62.8799000,62.9802000,33089
USDRUB,60,20190719,220000,62.9819000,63.0100000,62.9051000,62.9897000,22611
USDRUB,60,20190719,230000,62.9897000,62.9954000,62.8810000,62.9835000,9863
USDRUB,60,20190720,000000,62.9835000,62.9964000,62.9000000,62.9492000,7916
USDRUB,60,20190720,010000,62.9500000,63.0550000,62.8918000,62.9738000,14498
USDRUB,60,20190720,020000,62.9859000,63.0290000,62.9151000,62.9770000,11189
USDRUB,60,20190720,030000,62.9913000,63.1177000,62.9729000,63.0100000,6855
USDRUB,60,20190720,040000,63.0134000,63.4663000,62.9374000,62.9374000,13
USDRUB,60,20190722,020000,63.0007000,63.0122000,63.0007000,63.0094000,6
USDRUB,60,20190722,040000,62.9855000,63.6275000,62.7635000,62.7635000,426
USDRUB,60,20190722,050000,62.7709000,63.2102000,62.6957000,63.0795000,448
USDRUB,60,20190722,060000,62.9902000,63.3550000,62.9540000,62.9670000,976
USDRUB,60,20190722,070000,62.9675000,63.2270000,62.9520000,63.0076000,466
USDRUB,60,20190722,080000,63.0880000,63.1350000,62.9510000,63.0541000,523
USDRUB,60,20190722,090000,62.9925000,63.0667000,62.9690000,63.0060000,607
USDRUB,60,20190722,100000,63.0155000,63.2301000,62.9745000,63.0185000,979
USDRUB,60,20190722,110000,63.0151000,63.1810000,62.9640000,62.9652000,1031
USDRUB,60,20190722,120000,63.0109000,63.0350000,62.9570000,62.9813000,1665
USDRUB,60,20190722,130000,62.9813000,63.2290000,62.9370000,63.0020000,4790
USDRUB,60,20190722,140000,63.0108000,63.0333000,62.8875000,62.9728000,23092
USDRUB,60,20190722,150000,62.9711000,62.9959000,62.9113000,62.9792000,21196
USDRUB,60,20190722,160000,62.9716000,63.0002000,62.9325000,62.9863000,15613
USDRUB,60,20190722,170000,62.9889000,62.9919000,62.8913000,62.9715000,17246
USDRUB,60,20190722,180000,62.9680000,63.0011000,62.9300000,62.9994000,17178
USDRUB,60,20190722,190000,62.9978000,63.0085000,62.9175000,62.9655000,17510
USDRUB,60,20190722,200000,62.9675000,63.0000000,62.9288000,62.9812000,17351
USDRUB,60,20190722,210000,62.9636000,63.0700000,62.9425000,63.0371000,19502
USDRUB,60,20190722,220000,63.0398000,63.0734000,62.9838000,63.0600000,15873
USDRUB,60,20190722,230000,63.0709000,63.1240000,63.0388000,63.0634000,12007
USDRUB,60,20190723,000000,63.0789000,63.1160000,63.0450000,63.0788000,9326
USDRUB,60,20190723,010000,63.0782000,63.1110000,63.0325000,63.1026000,10814
USDRUB,60,20190723,020000,63.0886000,63.1090000,63.0413000,63.0593000,9247
USDRUB,60,20190723,030000,63.0700000,63.1160000,63.0123000,63.0123000,4929
USDRUB,60,20190723,040000,63.0835000,63.1050000,62.9625000,63.0350000,144
USDRUB,60,20190723,050000,63.0188000,63.0620000,62.9196000,62.9998000,1013
USDRUB,60,20190723,060000,62.9998000,63.0320000,62.9910000,62.9976000,1487
USDRUB,60,20190723,070000,62.9810000,63.0470000,62.9594000,63.0116000,828
USDRUB,60,20190723,080000,63.0370000,63.0628000,63.0050000,63.0100000,1880
USDRUB,60,20190723,090000,63.0601000,63.0607000,63.0066000,63.0369000,1318
USDRUB,60,20190723,100000,63.0605000,63.0740000,63.0050000,63.0651000,1440
USDRUB,60,20190723,110000,63.0544000,63.0858000,63.0160000,63.0520000,1514
USDRUB,60,20190723,120000,63.0347000,63.0970000,62.9950000,63.0705000,2451
USDRUB,60,20190723,130000,63.0705000,63.2715000,63.0660000,63.2257000,6130
USDRUB,60,20190723,140000,63.2257000,63.2257000,63.0294000,63.0700000,31342
USDRUB,60,20190723,150000,63.1118000,63.1393000,63.0367000,63.1301000,24624
USDRUB,60,20190723,160000,63.0799000,63.2127000,63.0789000,63.1879000,27852
USDRUB,60,20190723,170000,63.1818000,63.2244000,63.1239000,63.1941000,24822
USDRUB,60,20190723,180000,63.1903000,63.1995000,63.0922000,63.1907000,21812
USDRUB,60,20190723,190000,63.1444000,63.1930000,63.0900000,63.1512000,25070
USDRUB,60,20190723,200000,63.1004000,63.2040000,63.0716000,63.1696000,34651
USDRUB,60,20190723,210000,63.1678000,63.3426000,63.1032000,63.2776000,36058
USDRUB,60,20190723,220000,63.2938000,63.3334000,63.1782000,63.2580000,26830
USDRUB,60,20190723,230000,63.2605000,63.2994000,63.2089000,63.2639000,12687
USDRUB,60,20190724,000000,63.2356000,63.2854000,63.0790000,63.1610000,12902
USDRUB,60,20190724,010000,63.1620000,63.1948000,63.0735000,63.1677000,11124
USDRUB,60,20190724,020000,63.1677000,63.1782000,63.1020000,63.1546000,8504
USDRUB,60,20190724,030000,63.1546000,63.2140000,63.1225000,63.1663000,5765
USDRUB,60,20190724,040000,63.1530000,63.2422000,63.1420000,63.1930000,931
USDRUB,60,20190724,050000,63.1930000,63.2500000,63.1618000,63.1882000,1245
USDRUB,60,20190724,060000,63.1882000,63.2048000,63.1300000,63.1776000,1581
USDRUB,60,20190724,070000,63.1776000,63.2030000,63.1510000,63.1790000,1313
USDRUB,60,20190724,080000,63.1960000,63.2080000,63.1590000,63.1862000,1498
USDRUB,60,20190724,090000,63.1858000,63.2080000,63.1600000,63.1830000,1205
USDRUB,60,20190724,100000,63.2018000,63.2040000,63.1830000,63.1836000,1097
USDRUB,60,20190724,110000,63.2020000,63.2070000,63.1490000,63.1818000,1292
USDRUB,60,20190724,120000,63.1826000,63.2110000,63.1620000,63.1807000,1416
USDRUB,60,20190724,130000,63.1873000,63.2150000,63.1300000,63.1300000,2161
USDRUB,60,20190724,140000,63.1594000,63.1722000,62.9872000,63.0982000,35831
USDRUB,60,20190724,150000,63.0479000,63.1365000,63.0180000,63.1070000,27815
USDRUB,60,20190724,160000,63.1040000,63.1185000,62.9504000,63.0192000,24126
USDRUB,60,20190724,170000,63.0120000,63.0826000,62.9610000,63.0159000,21405
USDRUB,60,20190724,180000,63.0456000,63.1428000,63.0140000,63.1380000,20086
USDRUB,60,20190724,190000,63.0911000,63.1521000,63.0487000,63.1400000,28960
USDRUB,60,20190724,200000,63.1433000,63.2040000,63.0549000,63.0715000,33218
